Q1,T1,Tsp,err
42.43027311999999,40.6098,41.0,0.3902000000000001
42.46148911999999,40.6098,41.0,0.3902000000000001
40.53322976,40.9321,41.0,0.06790000000000163
40.53866176,40.9321,41.0,0.06790000000000163
40.543985119999995,40.9321,41.0,0.06790000000000163
40.549417119999994,40.9321,41.0,0.06790000000000163
38.59526512,41.2544,41.0,-0.25439999999999685
38.57491312,41.2544,41.0,-0.25439999999999685
38.554357599999996,41.2544,41.0,-0.25439999999999685
38.53420911999999,41.2544,41.0,-0.25439999999999685
38.514264159999996,41.2544,41.0,-0.25439999999999685
36.533866800000006,41.576699999999995,41.0,-0.5766999999999953
36.485885360000005,41.576699999999995,41.0,-0.5766999999999953
36.441594800000004,41.576699999999995,41.0,-0.5766999999999953
36.39545880000001,41.576699999999995,41.0,-0.5766999999999953
36.347477360000006,41.576699999999995,41.0,-0.5766999999999953
36.303186800000006,41.576699999999995,41.0,-0.5766999999999953
36.254744,41.576699999999995,41.0,-0.5766999999999953
34.24974320000001,41.898999999999994,41.0,-0.8989999999999938
34.180700000000016,41.898999999999994,41.0,-0.8989999999999938
34.10662240000001,41.898999999999994,41.0,-0.8989999999999938
34.035421600000014,41.898999999999994,41.0,-0.8989999999999938
33.964220800000014,41.898999999999994,41.0,-0.8989999999999938
33.893020000000014,41.898999999999994,41.0,-0.8989999999999938
33.821819200000014,41.898999999999994,41.0,-0.8989999999999938
33.74846080000001,41.898999999999994,41.0,-0.8989999999999938
33.67797920000001,41.898999999999994,41.0,-0.8989999999999938
33.60318240000001,41.898999999999994,41.0,-0.8989999999999938
33.53342000000001,41.898999999999994,41.0,-0.8989999999999938
33.4600616,41.898999999999994,41.0,-0.8989999999999938
31.42855759999997,42.2213,41.0,-1.2212999999999994
33.291876,41.898999999999994,41.0,-0.8989999999999938
31.259394959999966,42.2213,41.0,-1.2212999999999994
31.161690959999966,42.2213,41.0,-1.2212999999999994
31.063009919999963,42.2213,41.0,-1.2212999999999994
30.96432887999996,42.2213,41.0,-1.2212999999999994
30.867601919999963,42.2213,41.0,-1.2212999999999994
30.76892087999996,42.2213,41.0,-1.2212999999999994
30.67121687999996,42.2213,41.0,-1.2212999999999994
30.57644399999996,42.2213,41.0,-1.2212999999999994
30.480694079999957,42.2213,41.0,-1.2212999999999994
30.38103599999996,42.2213,41.0,-1.2212999999999994
30.28040087999996,42.2213,41.0,-1.2212999999999994
30.18562799999996,42.2213,41.0,-1.2212999999999994
30.084015839999957,42.2213,41.0,-1.2212999999999994
29.98728887999996,42.2213,41.0,-1.2212999999999994
29.89056191999996,42.2213,41.0,-1.2212999999999994
29.793834959999963,42.2213,41.0,-1.2212999999999994
29.694176879999965,42.2213,41.0,-1.2212999999999994
29.597449919999967,42.2213,41.0,-1.2212999999999994
31.458610720000003,41.898999999999994,41.0,-0.8989999999999938
31.386690720000004,41.898999999999994,41.0,-0.8989999999999938
29.356163759999973,42.2213,41.0,-1.2212999999999994
29.259436799999975,42.2213,41.0,-1.2212999999999994
29.161732799999974,42.2213,41.0,-1.2212999999999994
29.061097679999975,42.2213,41.0,-1.2212999999999994
30.92369688000001,41.898999999999994,41.0,-0.8989999999999938
30.85105768000001,41.898999999999994,41.0,-0.8989999999999938
30.779137680000012,41.898999999999994,41.0,-0.8989999999999938
30.710094480000016,41.898999999999994,41.0,-0.8989999999999938
30.63745528000002,41.898999999999994,41.0,-0.8989999999999938
30.56625448000002,41.898999999999994,41.0,-0.8989999999999938
30.49361528000002,41.898999999999994,41.0,-0.8989999999999938
30.421695280000023,41.898999999999994,41.0,-0.8989999999999938
30.34761768000002,41.898999999999994,41.0,-0.8989999999999938
30.278574480000024,41.898999999999994,41.0,-0.8989999999999938
30.206654480000026,41.898999999999994,41.0,-0.8989999999999938
30.13401528000003,41.898999999999994,41.0,-0.8989999999999938
30.06137608000003,41.898999999999994,41.0,-0.8989999999999938
29.99017528000003,41.898999999999994,41.0,-0.8989999999999938
29.917536080000033,41.898999999999994,41.0,-0.8989999999999938
29.846335280000034,41.898999999999994,41.0,-0.8989999999999938
31.733537920000025,41.576699999999995,41.0,-0.5766999999999953
29.727817920000035,41.898999999999994,41.0,-0.8989999999999938
29.656617120000035,41.898999999999994,41.0,-0.8989999999999938
29.583977920000038,41.898999999999994,41.0,-0.8989999999999938
31.47164192000003,41.576699999999995,41.0,-0.5766999999999953
29.465921920000042,41.898999999999994,41.0,-0.8989999999999938
31.352201840000035,41.576699999999995,41.0,-0.5766999999999953
31.306527200000033,41.576699999999995,41.0,-0.5766999999999953
31.259929840000034,41.576699999999995,41.0,-0.5766999999999953
31.213793840000037,41.576699999999995,41.0,-0.5766999999999953
31.168580560000038,41.576699999999995,41.0,-0.5766999999999953
31.12244456000004,41.576699999999995,41.0,-0.5766999999999953
31.07676992000004,41.576699999999995,41.0,-0.5766999999999953
31.03017256000004,41.576699999999995,41.0,-0.5766999999999953
30.98357520000004,41.576699999999995,41.0,-0.5766999999999953
30.937439200000043,41.576699999999995,41.0,-0.5766999999999953
30.891303200000046,41.576699999999995,41.0,-0.5766999999999953
30.84516720000005,41.576699999999995,41.0,-0.5766999999999953
30.79903120000005,41.576699999999995,41.0,-0.5766999999999953
30.752895200000054,41.576699999999995,41.0,-0.5766999999999953
30.706759200000057,41.576699999999995,41.0,-0.5766999999999953
30.660161840000058,41.576699999999995,41.0,-0.5766999999999953
30.61633264000006,41.576699999999995,41.0,-0.5766999999999953
30.570196640000063,41.576699999999995,41.0,-0.5766999999999953
30.523599280000063,41.576699999999995,41.0,-0.5766999999999953
32.43725080000006,41.2544,41.0,-0.25439999999999685
32.416898800000055,41.2544,41.0,-0.25439999999999685
30.436962800000067,41.576699999999995,41.0,-0.5766999999999953
32.34959672000006,41.2544,41.0,-0.25439999999999685
32.329041200000056,41.2544,41.0,-0.25439999999999685
32.30909624000006,41.2544,41.0,-0.25439999999999685
32.28935480000006,41.2544,41.0,-0.25439999999999685
32.26839224000006,41.2544,41.0,-0.25439999999999685
32.248650800000064,41.2544,41.0,-0.25439999999999685
32.227484720000064,41.2544,41.0,-0.25439999999999685
32.20713272000006,41.2544,41.0,-0.25439999999999685
32.186984240000065,41.2544,41.0,-0.25439999999999685
32.16642872000006,41.2544,41.0,-0.25439999999999685
32.146687280000066,41.2544,41.0,-0.25439999999999685
32.12633528000006,41.2544,41.0,-0.25439999999999685
32.10598328000006,41.2544,41.0,-0.25439999999999685
32.08481720000006,41.2544,41.0,-0.25439999999999685
32.064872240000064,41.2544,41.0,-0.25439999999999685
32.04472376000006,41.2544,41.0,-0.25439999999999685
32.02457528000006,41.2544,41.0,-0.25439999999999685
32.004019760000055,41.2544,41.0,-0.25439999999999685
33.943251760000045,40.9321,41.0,0.06790000000000163
31.988896240000052,41.2544,41.0,-0.25439999999999685
31.96834072000005,41.2544,41.0,-0.25439999999999685
31.948192240000054,41.2544,41.0,-0.25439999999999685
31.927636720000052,41.2544,41.0,-0.25439999999999685
31.90728472000005,41.2544,41.0,-0.25439999999999685
31.887136240000054,41.2544,41.0,-0.25439999999999685
31.86658072000005,41.2544,41.0,-0.25439999999999685
33.80581272000004,40.9321,41.0,0.06790000000000163
31.852474800000053,41.2544,41.0,-0.25439999999999685
33.79176112000005,40.9321,41.0,0.06790000000000163
33.79713880000005,40.9321,41.0,0.06790000000000163
31.842579760000056,41.2544,41.0,-0.25439999999999685
33.781811760000046,40.9321,41.0,0.06790000000000163
33.78708080000005,40.9321,41.0,0.06790000000000163
33.79267576000005,40.9321,41.0,0.06790000000000163
33.79794480000005,40.9321,41.0,0.06790000000000163
33.803539760000056,40.9321,41.0,0.06790000000000163
33.80880880000006,40.9321,41.0,0.06790000000000163
33.81434944000006,40.9321,41.0,0.06790000000000163
33.819564160000056,40.9321,41.0,0.06790000000000163
33.825104800000055,40.9321,41.0,0.06790000000000163
33.830645440000055,40.9321,41.0,0.06790000000000163
33.836186080000054,40.9321,41.0,0.06790000000000163
31.882848160000066,41.2544,41.0,-0.25439999999999685
33.822188800000056,40.9321,41.0,0.06790000000000163
33.82745784000006,40.9321,41.0,0.06790000000000163
33.83299848000006,40.9321,41.0,0.06790000000000163
33.83853912000006,40.9321,41.0,0.06790000000000163
33.843971120000056,40.9321,41.0,0.06790000000000163
33.849294480000054,40.9321,41.0,0.06790000000000163
33.85478080000006,40.9321,41.0,0.06790000000000163
33.860212800000056,40.9321,41.0,0.06790000000000163
33.86569912000006,40.9321,41.0,0.06790000000000163
33.87107680000006,40.9321,41.0,0.06790000000000163
33.87645448000006,40.9321,41.0,0.06790000000000163
33.88204944000007,40.9321,41.0,0.06790000000000163
33.88731848000007,40.9321,41.0,0.06790000000000163
33.89291344000007,40.9321,41.0,0.06790000000000163
33.898291120000074,40.9321,41.0,0.06790000000000163
33.90372312000007,40.9321,41.0,0.06790000000000163
33.909100800000076,40.9321,41.0,0.06790000000000163
33.91447848000008,40.9321,41.0,0.06790000000000163
33.91991048000008,40.9321,41.0,0.06790000000000163
33.92550544000008,40.9321,41.0,0.06790000000000163
33.93093744000008,40.9321,41.0,0.06790000000000163
33.93626080000008,40.9321,41.0,0.06790000000000163
33.94169280000008,40.9321,41.0,0.06790000000000163
33.94707048000008,40.9321,41.0,0.06790000000000163
33.95271976000008,40.9321,41.0,0.06790000000000163
33.95820608000008,40.9321,41.0,0.06790000000000163
33.96336648000008,40.9321,41.0,0.06790000000000163
33.968961440000086,40.9321,41.0,0.06790000000000163
33.974393440000085,40.9321,41.0,0.06790000000000163
33.979716800000084,40.9321,41.0,0.06790000000000163
33.98514880000008,40.9321,41.0,0.06790000000000163
33.99047216000008,40.9321,41.0,0.06790000000000163
33.99612144000008,40.9321,41.0,0.06790000000000163
34.001607760000084,40.9321,41.0,0.06790000000000163
34.006985440000086,40.9321,41.0,0.06790000000000163
34.01236312000009,40.9321,41.0,0.06790000000000163
34.01779512000009,40.9321,41.0,0.06790000000000163
34.02317280000009,40.9321,41.0,0.06790000000000163
34.02855048000009,40.9321,41.0,0.06790000000000163
34.033928160000094,40.9321,41.0,0.06790000000000163
34.03963176000009,40.9321,41.0,0.06790000000000163
34.04500944000009,40.9321,41.0,0.06790000000000163
34.050495760000096,40.9321,41.0,0.06790000000000163
34.055927760000095,40.9321,41.0,0.06790000000000163
34.061359760000094,40.9321,41.0,0.06790000000000163
34.06657448000009,40.9321,41.0,0.06790000000000163
34.07227808000009,40.9321,41.0,0.06790000000000163
34.07749280000009,40.9321,41.0,0.06790000000000163
34.08287048000009,40.9321,41.0,0.06790000000000163
34.088574080000086,40.9321,41.0,0.06790000000000163
34.09368016000008,40.9321,41.0,0.06790000000000163
34.09932944000008,40.9321,41.0,0.06790000000000163
34.104815760000086,40.9321,41.0,0.06790000000000163
34.10997616000009,40.9321,41.0,0.06790000000000163
34.11557112000009,40.9321,41.0,0.06790000000000163
34.121057440000094,40.9321,41.0,0.06790000000000163
34.126435120000096,40.9321,41.0,0.06790000000000163
34.131758480000094,40.9321,41.0,0.06790000000000163
34.1371361600001,40.9321,41.0,0.06790000000000163
34.1427311200001,40.9321,41.0,0.06790000000000163
34.1481088000001,40.9321,41.0,0.06790000000000163
34.153486480000105,40.9321,41.0,0.06790000000000163
32.19974152000012,41.2544,41.0,-0.25439999999999685
34.13908216000011,40.9321,41.0,0.06790000000000163
34.14456848000011,40.9321,41.0,0.06790000000000163
34.14994616000011,40.9321,41.0,0.06790000000000163
34.15559544000011,40.9321,41.0,0.06790000000000163
34.160973120000115,40.9321,41.0,0.06790000000000163
34.16635080000012,40.9321,41.0,0.06790000000000163
34.17183712000012,40.9321,41.0,0.06790000000000163
34.17716048000012,40.9321,41.0,0.06790000000000163
34.18253816000012,40.9321,41.0,0.06790000000000163
34.18797016000012,40.9321,41.0,0.06790000000000163
34.19361944000012,40.9321,41.0,0.06790000000000163
34.19899712000012,40.9321,41.0,0.06790000000000163
34.20442912000012,40.9321,41.0,0.06790000000000163
34.20986112000012,40.9321,41.0,0.06790000000000163
32.25570912000013,41.2544,41.0,-0.25439999999999685
34.19494112000012,40.9321,41.0,0.06790000000000163
32.24099264000012,41.2544,41.0,-0.25439999999999685
34.180170320000116,40.9321,41.0,0.06790000000000163
34.18554800000012,40.9321,41.0,0.06790000000000163
34.19103432000012,40.9321,41.0,0.06790000000000163
34.19646632000012,40.9321,41.0,0.06790000000000163
34.20184400000012,40.9321,41.0,0.06790000000000163
34.207330320000125,40.9321,41.0,0.06790000000000163
34.212762320000124,40.9321,41.0,0.06790000000000163
34.21824864000013,40.9321,41.0,0.06790000000000163
34.223680640000126,40.9321,41.0,0.06790000000000163
34.229112640000125,40.9321,41.0,0.06790000000000163
34.23459896000013,40.9321,41.0,0.06790000000000163
32.280446960000134,41.2544,41.0,-0.25439999999999685
34.21973328000013,40.9321,41.0,0.06790000000000163
34.22516528000013,40.9321,41.0,0.06790000000000163
34.230597280000126,40.9321,41.0,0.06790000000000163
34.23608360000013,40.9321,41.0,0.06790000000000163
34.24146128000013,40.9321,41.0,0.06790000000000163
34.24667600000013,40.9321,41.0,0.06790000000000163
34.25216232000013,40.9321,41.0,0.06790000000000163
34.257540000000134,40.9321,41.0,0.06790000000000163
34.26302632000014,40.9321,41.0,0.06790000000000163
34.268458320000136,40.9321,41.0,0.06790000000000163
34.274107600000136,40.9321,41.0,0.06790000000000163
34.27926800000014,40.9321,41.0,0.06790000000000163
32.324301920000146,41.2544,41.0,-0.25439999999999685
32.30476400000015,41.2544,41.0,-0.25439999999999685
34.24399600000014,40.9321,41.0,0.06790000000000163
34.24964528000014,40.9321,41.0,0.06790000000000163
34.25502296000014,40.9321,41.0,0.06790000000000163
32.301074480000146,41.2544,41.0,-0.25439999999999685
34.24025216000014,40.9321,41.0,0.06790000000000163
34.24562984000014,40.9321,41.0,0.06790000000000163
34.25127912000014,40.9321,41.0,0.06790000000000163
32.29733064000015,41.2544,41.0,-0.25439999999999685
34.23645400000014,40.9321,41.0,0.06790000000000163
32.28250552000014,41.2544,41.0,-0.25439999999999685
34.22190048000014,40.9321,41.0,0.06790000000000163
32.26795200000014,41.2544,41.0,-0.25439999999999685
32.248210560000146,41.2544,41.0,-0.25439999999999685
34.18760552000014,40.9321,41.0,0.06790000000000163
32.23426760000015,41.2544,41.0,-0.25439999999999685
32.21350856000015,41.2544,41.0,-0.25439999999999685
34.15284920000014,40.9321,41.0,0.06790000000000163
34.15811824000014,40.9321,41.0,0.06790000000000163
34.16365888000014,40.9321,41.0,0.06790000000000163
34.169145200000145,40.9321,41.0,0.06790000000000163
34.17441424000015,40.9321,41.0,0.06790000000000163
34.179954880000146,40.9321,41.0,0.06790000000000163
34.18522392000015,40.9321,41.0,0.06790000000000163
34.19071024000015,40.9321,41.0,0.06790000000000163
34.19625088000015,40.9321,41.0,0.06790000000000163
34.20157424000015,40.9321,41.0,0.06790000000000163
32.247015200000156,41.2544,41.0,-0.25439999999999685
32.226663200000154,41.2544,41.0,-0.25439999999999685
34.16567792000014,40.9321,41.0,0.06790000000000163
32.21091536000015,41.2544,41.0,-0.25439999999999685
34.150201680000144,40.9321,41.0,0.06790000000000163
34.155470720000146,40.9321,41.0,0.06790000000000163
34.16106568000015,40.9321,41.0,0.06790000000000163
34.16644336000015,40.9321,41.0,0.06790000000000163
34.171929680000154,40.9321,41.0,0.06790000000000163
34.17736168000015,40.9321,41.0,0.06790000000000163
34.182739360000156,40.9321,41.0,0.06790000000000163
34.18822568000016,40.9321,41.0,0.06790000000000163
34.19365768000016,40.9321,41.0,0.06790000000000163
34.19914400000016,40.9321,41.0,0.06790000000000163
34.20463032000016,40.9321,41.0,0.06790000000000163
34.210008000000165,40.9321,41.0,0.06790000000000163
34.215440000000164,40.9321,41.0,0.06790000000000163
32.26169504000018,41.2544,41.0,-0.25439999999999685
34.20098136000017,40.9321,41.0,0.06790000000000163
32.24743992000018,41.2544,41.0,-0.25439999999999685
34.186726240000176,40.9321,41.0,0.06790000000000163
34.192266880000176,40.9321,41.0,0.06790000000000163
34.197590240000174,40.9321,41.0,0.06790000000000163
34.20318520000018,40.9321,41.0,0.06790000000000163
32.24944024000018,41.2544,41.0,-0.25439999999999685
32.22888472000018,41.2544,41.0,-0.25439999999999685
100.0,40.9321,70.0,29.0679
100.0,40.9321,70.0,29.0679
100.0,41.2544,70.0,28.745600000000003
100.0,41.2544,70.0,28.745600000000003
100.0,41.2544,70.0,28.745600000000003
100.0,41.2544,70.0,28.745600000000003
100.0,41.2544,70.0,28.745600000000003
100.0,41.576699999999995,70.0,28.423300000000005
100.0,41.576699999999995,70.0,28.423300000000005
100.0,41.576699999999995,70.0,28.423300000000005
100.0,41.576699999999995,70.0,28.423300000000005
100.0,41.898999999999994,70.0,28.101000000000006
100.0,41.898999999999994,70.0,28.101000000000006
100.0,42.2213,70.0,27.7787
100.0,42.2213,70.0,27.7787
100.0,42.2213,70.0,27.7787
100.0,42.5436,70.0,27.456400000000002
100.0,42.865899999999996,70.0,27.134100000000004
100.0,42.865899999999996,70.0,27.134100000000004
100.0,43.188199999999995,70.0,26.811800000000005
100.0,43.188199999999995,70.0,26.811800000000005
100.0,43.51049999999999,70.0,26.489500000000007
100.0,43.51049999999999,70.0,26.489500000000007
100.0,43.8328,70.0,26.1672
100.0,43.8328,70.0,26.1672
100.0,44.1551,70.0,25.844900000000003
100.0,44.477399999999996,70.0,25.522600000000004
100.0,44.477399999999996,70.0,25.522600000000004
100.0,44.799699999999994,70.0,25.200300000000006
100.0,45.122,70.0,24.878
100.0,45.122,70.0,24.878
100.0,45.4443,70.0,24.5557
100.0,45.7666,70.0,24.233400000000003
100.0,45.7666,70.0,24.233400000000003
100.0,46.088899999999995,70.0,23.911100000000005
100.0,46.088899999999995,70.0,23.911100000000005
100.0,46.411199999999994,70.0,23.588800000000006
100.0,46.7335,70.0,23.2665
100.0,46.7335,70.0,23.2665
100.0,47.0558,70.0,22.944200000000002
100.0,47.0558,70.0,22.944200000000002
100.0,47.378099999999996,70.0,22.621900000000004
100.0,47.700399999999995,70.0,22.299600000000005
100.0,48.02269999999999,70.0,21.977300000000007
100.0,48.02269999999999,70.0,21.977300000000007
100.0,48.345,70.0,21.655
100.0,48.345,70.0,21.655
100.0,48.6673,70.0,21.332700000000003
100.0,48.989599999999996,70.0,21.010400000000004
100.0,48.989599999999996,70.0,21.010400000000004
100.0,49.311899999999994,70.0,20.688100000000006
100.0,49.63419999999999,70.0,20.365800000000007
100.0,49.9565,70.0,20.0435
100.0,49.9565,70.0,20.0435
100.0,50.2788,70.0,19.721200000000003
100.0,50.2788,70.0,19.721200000000003
100.0,50.601099999999995,70.0,19.398900000000005
100.0,50.923399999999994,70.0,19.076600000000006
100.0,50.923399999999994,70.0,19.076600000000006
100.0,51.2457,70.0,18.7543
100.0,51.2457,70.0,18.7543
100.0,51.568,70.0,18.432000000000002
100.0,51.890299999999996,70.0,18.109700000000004
100.0,51.890299999999996,70.0,18.109700000000004
100.0,52.212599999999995,70.0,17.787400000000005
100.0,52.212599999999995,70.0,17.787400000000005
100.0,52.53489999999999,70.0,17.465100000000007
100.0,52.8572,70.0,17.1428
100.0,52.8572,70.0,17.1428
100.0,53.1795,70.0,16.820500000000003
100.0,53.1795,70.0,16.820500000000003
100.0,53.501799999999996,70.0,16.498200000000004
100.0,53.824099999999994,70.0,16.175900000000006
100.0,54.14639999999999,70.0,15.853600000000007
100.0,54.14639999999999,70.0,15.853600000000007
100.0,54.14639999999999,70.0,15.853600000000007
100.0,54.4687,70.0,15.531300000000002
100.0,54.791,70.0,15.209000000000003
100.0,54.791,70.0,15.209000000000003
100.0,55.113299999999995,70.0,14.886700000000005
100.0,55.113299999999995,70.0,14.886700000000005
100.0,55.435599999999994,70.0,14.564400000000006
100.0,55.435599999999994,70.0,14.564400000000006
100.0,55.75789999999999,70.0,14.242100000000008
100.0,56.0802,70.0,13.919800000000002
100.0,56.0802,70.0,13.919800000000002
100.0,56.402499999999996,70.0,13.597500000000004
100.0,56.402499999999996,70.0,13.597500000000004
100.0,56.724799999999995,70.0,13.275200000000005
100.0,56.724799999999995,70.0,13.275200000000005
100.0,57.04709999999999,70.0,12.952900000000007
100.0,57.04709999999999,70.0,12.952900000000007
100.0,57.3694,70.0,12.630600000000001
100.0,57.3694,70.0,12.630600000000001
100.0,57.6917,70.0,12.308300000000003
100.0,58.013999999999996,70.0,11.986000000000004
100.0,58.013999999999996,70.0,11.986000000000004
100.0,58.013999999999996,70.0,11.986000000000004
100.0,58.336299999999994,70.0,11.663700000000006
100.0,58.336299999999994,70.0,11.663700000000006
100.0,58.65859999999999,70.0,11.341400000000007
100.0,58.65859999999999,70.0,11.341400000000007
100.0,58.65859999999999,70.0,11.341400000000007
100.0,58.9809,70.0,11.019100000000002
98.7661564000002,59.3032,70.0,10.696800000000003
99.66468760000026,59.3032,70.0,10.696800000000003
98.55254800000019,59.625499999999995,70.0,10.374500000000005
99.39080760000027,59.625499999999995,70.0,10.374500000000005
98.26118360000028,59.947799999999994,70.0,10.052200000000006
99.06535960000028,59.947799999999994,70.0,10.052200000000006
99.84541032000021,59.947799999999994,70.0,10.052200000000006
98.7055701600002,60.27009999999999,70.0,9.729900000000008
99.47617824000022,60.27009999999999,70.0,9.729900000000008
98.30251232000018,60.5924,70.0,9.407600000000002
99.05512032000019,60.5924,70.0,9.407600000000002
97.8336078400002,60.914699999999996,70.0,9.085300000000004
98.5677000800002,60.914699999999996,70.0,9.085300000000004
